sample_year,sample_date,stream_name,site_id,sample_hitch,gear_type,taxon_code,life_stage,coding_id,unique_id,count_individuals,length_mm,sex,date_sorted,taxonomist,sia_sample_id,bug_sample_status,bug_samp_location,notes
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,13,C-2017-SW04-H3-13,1,17,m,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,14,C-2017-SW04-H3-14,1,20,m,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,15,C-2017-SW04-H3-15,1,10,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,16,C-2017-SW04-H3-16,1,13,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,17,C-2017-SW04-H3-17,1,15,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,18,C-2017-SW04-H3-18,1,16,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,19,C-2017-SW04-H3-19,1,16,m,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,2,C-2017-SW04-H3-2,1,16,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,20,C-2017-SW04-H3-20,1,15,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,21,C-2017-SW04-H3-21,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,22,C-2017-SW04-H3-22,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,23,C-2017-SW04-H3-23,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,24,C-2017-SW04-H3-24,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,25,C-2017-SW04-H3-25,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,26,C-2017-SW04-H3-26,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,27,C-2017-SW04-H3-27,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,28,C-2017-SW04-H3-28,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,29,C-2017-SW04-H3-29,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,3,C-2017-SW04-H3-3,1,14,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,30,C-2017-SW04-H3-30,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,31,C-2017-SW04-H3-31,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,32,C-2017-SW04-H3-32,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,33,C-2017-SW04-H3-33,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,34,C-2017-SW04-H3-34,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,35,C-2017-SW04-H3-35,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,36,C-2017-SW04-H3-36,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,37,C-2017-SW04-H3-37,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,38,C-2017-SW04-H3-38,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,39,C-2017-SW04-H3-39,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,4,C-2017-SW04-H3-4,1,19,m,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,40,C-2017-SW04-H3-40,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,41,C-2017-SW04-H3-41,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,42,C-2017-SW04-H3-42,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,43,C-2017-SW04-H3-43,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,44,C-2017-SW04-H3-44,1,24,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,45,C-2017-SW04-H3-45,1,19,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,46,C-2017-SW04-H3-46,1,NA,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,47,C-2017-SW04-H3-47,1,NA,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,48,C-2017-SW04-H3-48,1,NA,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,49,C-2017-SW04-H3-49,1,NA,m,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,5,C-2017-SW04-H3-5,1,17,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,50,C-2017-SW04-H3-50,1,NA,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,51,C-2017-SW04-H3-51,1,NA,m,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,52,C-2017-SW04-H3-52,1,NA,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,53,C-2017-SW04-H3-53,1,NA,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,54,C-2017-SW04-H3-54,1,NA,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,6,C-2017-SW04-H3-6,1,8,NA,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,7,C-2017-SW04-H3-7,1,18,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,8,C-2017-SW04-H3-8,1,25,f,10/10/18,RD,NA,NA,NA,NA
2017,NA,Sweetwater,SW04,H3,dnet,Orconectes,NA,9,C-2017-SW04-H3-9,1,15,f,10/10/18,RD,NA,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Hydropyschidae,NA,1,B-2018-LR04-H2-1,28,NA,NA,5/16/19,NTB,B0496,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Leptophlebiidae,NA,10,B-2018-LR04-H2-10,6,NA,NA,5/16/19,NTB,B0505,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Heptaganeidae,NA,11,B-2018-LR04-H2-11,1,NA,NA,5/16/19,NTB,B0506,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Ephemeridae,NA,12,B-2018-LR04-H2-12,1,NA,NA,5/16/19,NTB,B0507,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Ephemeridae,NA,13,B-2018-LR04-H2-13,1,NA,NA,5/16/19,NTB,B0508,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Corixidae,NA,14,B-2018-LR04-H2-14,22,NA,NA,5/16/19,NTB,B0509,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Elmidae-adult,NA,15,B-2018-LR04-H2-15,10,NA,NA,5/16/19,NTB,B0510,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Hydrophilidae,NA,16,B-2018-LR04-H2-16,2,NA,NA,5/16/19,NTB,B0511,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Dytiscidae,NA,17,B-2018-LR04-H2-17,3,NA,NA,5/16/19,NTB,B0512,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Simulidae,NA,2,B-2018-LR04-H2-2,10,NA,NA,5/16/19,NTB,B0497,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Athericidae,NA,3,B-2018-LR04-H2-3,2,NA,NA,5/16/19,NTB,B0498,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Tipulidae,NA,4,B-2018-LR04-H2-4,2,NA,NA,5/16/19,NTB,B0499,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Gomphidae,NA,5,B-2018-LR04-H2-5,1,NA,NA,5/16/19,NTB,B0500,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Gammaride,NA,6,B-2018-LR04-H2-6,10,NA,NA,5/16/19,NTB,B0501,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Ephemeridae,NA,7,B-2018-LR04-H2-7,1,NA,NA,5/16/19,NTB,B0502,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Baetidae,NA,8,B-2018-LR04-H2-8,4,NA,NA,5/16/19,NTB,B0503,NA,NA,NA
2018,NA,Laramie,LR04,H2,dnet,Leptohyphidae,NA,9,B-2018-LR04-H2-9,55,NA,NA,5/16/19,NTB,B0504,NA,NA,NA
2018,NA,Laramie,LR07,H1,dnet,Heptaganeidae,emerging,18,B-2018-LR07-H1-18,1,NA,NA,5/29/18,NTB,B0115,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Gomphidae,NA,1,B-2018-LR07-H2-1,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Gomphidae,NA,10,B-2018-LR07-H2-10,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Naucoridae,NA,11,B-2018-LR07-H2-11,8,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Veliidae,NA,12,B-2018-LR07-H2-12,15,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Corixidae,NA,13,B-2018-LR07-H2-13,4,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Elmidae-larvae,larvae,14,B-2018-LR07-H2-14,20,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Elmidae-adult,adult,15,B-2018-LR07-H2-15,19,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Ameletidae,NA,16,B-2018-LR07-H2-16,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Ameletidae,NA,17,B-2018-LR07-H2-17,2,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Ephemeridae,NA,18,B-2018-LR07-H2-18,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Ephemeridae,NA,19,B-2018-LR07-H2-19,9,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Gomphidae,NA,2,B-2018-LR07-H2-2,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Leptohyphidae,NA,20,B-2018-LR07-H2-20,25,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Baetidae,NA,21,B-2018-LR07-H2-21,22,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Heptaganeidae,NA,22,B-2018-LR07-H2-22,3,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Formicidae,NA,23,B-2018-LR07-H2-23,2,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Calopterygidae,NA,3,B-2018-LR07-H2-3,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Arcididae,NA,4,B-2018-LR07-H2-4,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Arcididae,NA,5,B-2018-LR07-H2-5,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Sialidae,NA,6,B-2018-LR07-H2-6,4,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Hydropyschidae,NA,7,B-2018-LR07-H2-7,18,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Gomphidae,NA,8,B-2018-LR07-H2-8,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Gomphidae,NA,9,B-2018-LR07-H2-9,1,NA,NA,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,1,C-2018-LR07-H2-1,1,18,f,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,10,C-2018-LR07-H2-10,1,14,m,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,11,C-2018-LR07-H2-11,1,16,m,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,12,C-2018-LR07-H2-12,1,11,m,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,2,C-2018-LR07-H2-2,1,17,f,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,3,C-2018-LR07-H2-3,1,18,m,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,4,C-2018-LR07-H2-4,1,20,m,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,5,C-2018-LR07-H2-5,1,18,f,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,6,C-2018-LR07-H2-6,1,13,f,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,7,C-2018-LR07-H2-7,1,15,m,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,8,C-2018-LR07-H2-8,1,9,f,NA,NTB,NA,NA,NA,NA
2018,NA,Laramie,LR07,H2,dnet,Orconectes,NA,9,C-2018-LR07-H2-9,1,12,m,NA,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,1,B-2018-MB01-H2-1,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,1,B-2018-MB01-H2-1,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,10,B-2018-MB01-H2-10,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,10,B-2018-MB01-H2-10,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,11,B-2018-MB01-H2-11,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,11,B-2018-MB01-H2-11,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Chironomidae,NA,12,B-2018-MB01-H2-12,67,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Chironomidae,NA,12,B-2018-MB01-H2-12,67,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Chironomidae,NA,13,B-2018-MB01-H2-13,46,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Chironomidae,NA,13,B-2018-MB01-H2-13,46,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Simulidae,NA,14,B-2018-MB01-H2-14,9,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Simulidae,NA,14,B-2018-MB01-H2-14,9,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Athericidae,NA,15,B-2018-MB01-H2-15,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Athericidae,NA,15,B-2018-MB01-H2-15,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,16,B-2018-MB01-H2-16,4,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,16,B-2018-MB01-H2-16,4,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,17,B-2018-MB01-H2-17,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,pupa,17,B-2018-MB01-H2-17,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Rhyacophilidae,NA,18,B-2018-MB01-H2-18,2,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Rhyacophilidae,NA,18,B-2018-MB01-H2-18,2,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Rhyacophilidae,NA,19,B-2018-MB01-H2-19,6,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Rhyacophilidae,NA,19,B-2018-MB01-H2-19,6,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,2,B-2018-MB01-H2-2,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,2,B-2018-MB01-H2-2,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Brachycentridae,NA,20,B-2018-MB01-H2-20,19,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Brachycentridae,NA,20,B-2018-MB01-H2-20,19,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Leptoceridae,NA,21,B-2018-MB01-H2-21,13,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Leptoceridae,NA,21,B-2018-MB01-H2-21,13,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Odontoceridae,NA,22,B-2018-MB01-H2-22,2,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Odontoceridae,NA,22,B-2018-MB01-H2-22,2,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Elmidae-adult,NA,23,B-2018-MB01-H2-23,4,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Elmidae-adult,adult,23,B-2018-MB01-H2-23,4,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Chloroperlidae,NA,24,B-2018-MB01-H2-24,4,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Chloroperlidae,NA,24,B-2018-MB01-H2-24,4,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,25,B-2018-MB01-H2-25,5,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,25,B-2018-MB01-H2-25,5,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Heptaganeidae,NA,26,B-2018-MB01-H2-26,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Heptaganeidae,NA,26,B-2018-MB01-H2-26,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Heptaganeidae,NA,27,B-2018-MB01-H2-27,9,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Heptaganeidae,NA,27,B-2018-MB01-H2-27,9,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Heptaganeidae,NA,28,B-2018-MB01-H2-28,9,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Heptaganeidae,NA,28,B-2018-MB01-H2-28,9,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Baetidae,NA,29,B-2018-MB01-H2-29,20,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Baetidae,NA,29,B-2018-MB01-H2-29,20,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,3,B-2018-MB01-H2-3,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,3,B-2018-MB01-H2-3,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Ameletidae,NA,30,B-2018-MB01-H2-30,22,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Ameletidae,NA,30,B-2018-MB01-H2-30,22,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Ephemerellidae,NA,31,B-2018-MB01-H2-31,9,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Ephemerellidae,NA,31,B-2018-MB01-H2-31,9,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,4,B-2018-MB01-H2-4,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,4,B-2018-MB01-H2-4,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,5,B-2018-MB01-H2-5,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,5,B-2018-MB01-H2-5,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,6,B-2018-MB01-H2-6,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,6,B-2018-MB01-H2-6,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,7,B-2018-MB01-H2-7,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Perlidae,NA,7,B-2018-MB01-H2-7,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,8,B-2018-MB01-H2-8,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,8,B-2018-MB01-H2-8,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,9,B-2018-MB01-H2-9,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB01,H2,dnet,Hydropyschidae,NA,9,B-2018-MB01-H2-9,1,NA,NA,9/6/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Lymnaeidae,NA,1,B-2018-MB02-H2-1,11,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Ephemerellidae,NA,10,B-2018-MB02-H2-10,6,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Leptohyphidae,NA,11,B-2018-MB02-H2-11,30,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Heptaganeidae,NA,12,B-2018-MB02-H2-12,7,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Corixidae,NA,13,B-2018-MB02-H2-13,15,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Athericidae,NA,14,B-2018-MB02-H2-14,5,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Tipulidae,NA,15,B-2018-MB02-H2-15,2,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Chironomidae,NA,16,B-2018-MB02-H2-16,42,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Chironomidae,pupa,17,B-2018-MB02-H2-17,8,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Pteronarcidae,NA,18,B-2018-MB02-H2-18,11,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Lymnaeidae,NA,2,B-2018-MB02-H2-2,11,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Lymnaeidae,NA,3,B-2018-MB02-H2-3,12,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Aeshnidae,NA,4,B-2018-MB02-H2-4,1,NA,NA,10/22/18,NTB,NA,NA,NA,NA
2018,NA,MedBow,MB02,H2,dnet,Hydropyschidae,NA,5,B-2018-MB02-H2-5,10,NA,NA,10/22/18,NTB,NA,NA,NA,NA
